,R,elneg,vdw,polar
0,2.0,0.044405,0.03239,0.066455
1,2.25,0.062452,0.054238,0.092068
2,2.5,0.08488,0.017363,0.059782
3,2.75,0.274413,0.021989,0.141488
4,3.0,0.128762,0.117907,0.097334
5,3.25,0.14602,0.602894,0.247851
6,3.5,0.169986,0.404392,0.255104
7,3.75,0.235188,0.279786,0.252757
8,4.0,0.289898,0.076908,0.246176
9,4.25,0.186141,0.088514,0.213428
10,4.5,0.156179,0.042113,0.138634
11,4.75,0.161503,0.025319,0.106767
12,5.0,0.282449,0.159931,0.27462
13,5.25,0.286498,0.349993,0.274513
14,5.5,0.160087,0.48747,0.238194
15,5.75,0.072676,0.11222,0.089774
16,6.0,0.232059,0.167516,0.19779
17,6.25,0.172047,0.022748,0.116861
18,6.5,0.185664,0.135888,0.172038
19,6.75,0.14257,0.432715,0.235008
20,7.0,0.07897,0.042124,0.069461
21,7.25,0.066709,0.025235,0.061273
22,7.5,0.076466,0.022868,0.069118
23,7.75,0.095824,0.023422,0.079205
24,8.0,0.069554,0.099041,0.06914
25,8.25,0.046793,0.105449,0.060124
26,8.5,0.040076,0.039617,0.039253
27,8.75,0.036121,0.009266,0.027653
28,9.0,0.002117,0.00034,0.001386
29,9.25,0.000757,1.9e-05,0.000378
30,9.5,0.012345,0.000314,0.006172
31,9.75,0.000389,1e-05,0.000194
32,10.0,0.0,0.0,0.0
33,10.25,0.0,0.0,0.0
34,10.5,0.0,0.0,0.0
35,10.75,0.0,0.0,0.0
36,11.0,0.0,0.0,0.0
37,11.25,0.0,0.0,0.0
38,11.5,0.0,0.0,0.0
39,11.75,0.0,0.0,0.0
40,12.0,0.0,0.0,0.0
41,12.25,0.0,0.0,0.0
42,12.5,0.0,0.0,0.0
43,12.75,0.0,0.0,0.0
44,13.0,0.0,0.0,0.0
45,13.25,0.0,0.0,0.0
46,13.5,0.0,0.0,0.0
47,13.75,0.0,0.0,0.0
48,14.0,0.0,0.0,0.0
49,14.25,0.0,0.0,0.0
50,14.5,0.0,0.0,0.0
51,14.75,0.0,0.0,0.0
52,15.0,0.0,0.0,0.0
