materialid,radius,elneg,vdw,polar
mp-1041282,2.0,0.117527,0.089059,0.181247
mp-1041282,2.25,0.125835,0.095309,0.193995
mp-1041282,2.5,0.048405,0.003947,0.029237
mp-1041282,2.75,0.223703,0.007035,0.118976
mp-1041282,3.0,0.17988,0.180086,0.131182
mp-1041282,3.25,0.2413,0.322187,0.203492
mp-1041282,3.5,0.071833,0.079406,0.06234
mp-1041282,3.75,0.110609,0.42755,0.205895
mp-1041282,4.0,0.1787,0.120442,0.225926
mp-1041282,4.25,0.098219,0.019429,0.075157
mp-1041282,4.5,0.048785,0.00718,0.033909
mp-1041282,4.75,0.031395,0.020587,0.043963
mp-1041282,5.0,0.144953,0.085,0.168538
mp-1041282,5.25,0.271552,0.17624,0.225165
mp-1041282,5.5,0.186666,0.192455,0.160147
mp-1041282,5.75,0.143585,0.138049,0.105259
mp-1041282,6.0,0.093353,0.188647,0.097358
mp-1041282,6.25,0.175154,0.268931,0.182899
mp-1041282,6.5,0.111102,0.160543,0.13977
mp-1041282,6.75,0.147436,0.129255,0.173075
mp-1041282,7.0,0.144096,0.152513,0.14081
mp-1041282,7.25,0.054081,0.037322,0.040656
mp-1041282,7.5,0.052335,0.019826,0.053128
mp-1041282,7.75,0.142598,0.058298,0.150876
mp-1041282,8.0,0.181104,0.067712,0.172934
mp-1041282,8.25,0.126949,0.160869,0.117677
mp-1041282,8.5,0.101467,0.146752,0.088446
mp-1041282,8.75,0.049991,0.092741,0.050679
mp-1041282,9.0,0.039902,0.002772,0.021608
mp-1041282,9.25,0.059033,0.036732,0.043621
mp-1041282,9.5,0.046005,0.121881,0.067209
mp-1041282,9.75,0.076371,0.120206,0.111646
mp-1041282,10.0,0.03961,0.032663,0.051709
mp-1041282,10.25,0.011188,0.000482,0.006154
mp-1041282,10.5,0.012212,0.00312,0.009736
mp-1041282,10.75,0.016933,0.041017,0.01823
mp-1041282,11.0,0.028059,0.007148,0.016182
mp-1041282,11.25,0.030894,0.04776,0.025825
mp-1041282,11.5,0.016923,0.083635,0.025686
mp-1041282,11.75,0.002936,0.039754,0.010307
mp-1041282,12.0,0.00497,0.012363,0.008998
mp-1041282,12.25,0.003717,0.002821,0.005734
mp-1041282,12.5,3e-05,2.3e-05,4.6e-05
mp-1041282,12.75,1.1e-05,0.0,6e-06
mp-1041282,13.0,0.00464,0.000135,0.002466
mp-1041282,13.25,0.003949,0.000115,0.002098
mp-1041282,13.5,6e-06,0.0,3e-06
mp-1041282,13.75,0.0,0.0,0.0
mp-1041282,14.0,0.0,0.0,0.0
mp-1041282,14.25,0.0,0.0,0.0
mp-1041282,14.5,0.0,0.0,0.0
mp-1041282,14.75,0.0,0.0,0.0
mp-1041282,15.0,0.0,0.0,0.0
