materialid,radius,elneg,vdw,polar
mvc-5220,2.0,0.048594,0.043533,0.068927
mvc-5220,2.25,0.19216,0.172147,0.272566
mvc-5220,2.5,0.081565,0.072655,0.115278
mvc-5220,2.75,0.114984,0.018467,0.078361
mvc-5220,3.0,0.195314,0.012287,0.113401
mvc-5220,3.25,0.250365,0.198675,0.180967
mvc-5220,3.5,0.096585,0.391857,0.132789
mvc-5220,3.75,0.062412,0.03809,0.053804
mvc-5220,4.0,0.119726,0.181608,0.143988
mvc-5220,4.25,0.186992,0.167684,0.204672
mvc-5220,4.5,0.101595,0.057012,0.108599
mvc-5220,4.75,0.023725,0.011096,0.023471
mvc-5220,5.0,0.044101,0.026049,0.049064
mvc-5220,5.25,0.070246,0.0369,0.073548
mvc-5220,5.5,0.214273,0.078943,0.185955
mvc-5220,5.75,0.177169,0.185901,0.185692
mvc-5220,6.0,0.181262,0.277595,0.165387
mvc-5220,6.25,0.098406,0.076036,0.071075
mvc-5220,6.5,0.045991,0.04166,0.037876
mvc-5220,6.75,0.110021,0.286081,0.142599
mvc-5220,7.0,0.153494,0.190303,0.161433
mvc-5220,7.25,0.136421,0.08968,0.1526
mvc-5220,7.5,0.087126,0.112562,0.102287
mvc-5220,7.75,0.098042,0.09016,0.085186
mvc-5220,8.0,0.023315,0.010521,0.015482
mvc-5220,8.25,0.082495,0.030846,0.073853
mvc-5220,8.5,0.122892,0.081941,0.145945
mvc-5220,8.75,0.178999,0.114136,0.16824
mvc-5220,9.0,0.169768,0.211606,0.161769
mvc-5220,9.25,0.055673,0.20862,0.075927
mvc-5220,9.5,0.042318,0.012434,0.027211
mvc-5220,9.75,0.02491,0.001385,0.014336
mvc-5220,10.0,0.043809,0.026245,0.03078
mvc-5220,10.25,0.085336,0.095773,0.091686
mvc-5220,10.5,0.082961,0.105019,0.09291
mvc-5220,10.75,0.048356,0.032294,0.05518
mvc-5220,11.0,0.024348,0.010951,0.023649
mvc-5220,11.25,0.019177,0.002208,0.011338
mvc-5220,11.5,0.015867,0.070288,0.022989
mvc-5220,11.75,0.026037,0.012123,0.017115
mvc-5220,12.0,0.031611,0.001853,0.01821
mvc-5220,12.25,0.01339,0.043249,0.016192
mvc-5220,12.5,0.011324,0.052603,0.016895
mvc-5220,12.75,0.003579,0.015977,0.006123
mvc-5220,13.0,0.003256,0.002934,0.004621
mvc-5220,13.25,1.5e-05,1.4e-05,2.1e-05
mvc-5220,13.5,0.0,0.0,0.0
mvc-5220,13.75,0.0,0.0,0.0
mvc-5220,14.0,0.0,0.0,0.0
mvc-5220,14.25,0.0,0.0,0.0
mvc-5220,14.5,0.0,0.0,0.0
mvc-5220,14.75,0.0,0.0,0.0
mvc-5220,15.0,0.0,0.0,0.0
